0,2.33055
1,2.53354
2,1.04613
3,2.15069
4,1.76147
5,0.46377
6,1.9165
7,2.23778
8,0.774494
9,1.51091
10,0.951382
11,0.617049
12,0.549711
13,1.68413
14,0.465404
15,-0.22974
16,0.315113
17,-0.226379
18,0.460871
19,0.356266
20,-0.243148
21,-0.563039
22,0.00208239
23,0.790488
24,0.158801
25,0.296079
26,0.00382296
27,-0.658064
28,0.499347
29,0.45647
30,-0.0991567
31,-0.219861
32,0.640156
33,-0.421572
34,0.0843507
35,0.510959
36,-0.705387
37,-0.382484
38,-0.0899121
39,0.295175
40,-0.222884
41,0.00376979
42,1.05231
43,-0.15891
44,-0.053071
45,1.11274
46,-0.089782
47,1.1694
48,0.135079
49,-1.02803
50,0.13375
51,0.845337
52,-1.04609
53,0.288255
54,0.629341
55,-0.183723
56,-0.461873
57,1.64228
58,0.864496
59,0.438819
60,0.796529
61,1.78908
62,1.8264
63,0.170768
64,0.611821
65,1.27889
66,0.963004
67,0.00963458
68,0.0991337
69,0.340167
70,0.533889
71,0.681787
72,-0.755037
73,-0.360144
74,0.992114
75,0.819755
76,-0.060306
77,-0.455642
78,-0.626332
79,-0.794962
80,-0.342994
81,-0.280983
82,-0.235031
83,-0.503056
84,-0.641082
85,0.00433757
86,0.587302
87,0.559275
88,0.754206
89,0.29968
90,0.559638
91,0.970502
92,1.24766
93,1.21831
94,0.673213
95,0.943147
96,0.149052
97,-0.0281017
98,0.825964
99,0.90308
100,0.16292
101,0.0992273
102,0.00407058
103,-0.469288
104,-0.441035
105,0.0142117
106,-0.251839
107,-0.195083
108,-0.204283
109,0.518275
110,0.0490982
111,-0.159475
112,-0.191305
113,-0.153318
114,-0.409007
115,-0.432091
116,0.423799
117,1.08552
118,0.858928
119,1.14775
120,1.27347
121,0.531709
122,0.657558
123,0.634309
124,0.0827571
125,-0.508262
126,-0.190427
127,-0.0978977
128,-0.268111
129,0.792554
130,1.05329
131,0.319022
132,-0.00576764
133,1.05059
134,0.496952
135,0.0268215
136,0.778004
137,0.516692
138,-0.582708
139,0.0695008
140,0.410589
141,-0.384703
142,-0.0447497
143,1.03527
144,0.695512
145,-0.718387
146,0.787342
147,0.919434
148,-0.150129
149,-0.298131
150,0.418795
151,0.124627
152,-0.422655
153,0.489805
154,0.770894
155,0.874934
156,0.614532
157,0.845331
158,0.599
159,0.115972
160,0.235901
161,0.274192
162,0.602484
163,0.0101172
164,-0.441372
165,-0.0635339
166,0.578252
167,-0.332558
168,-0.20715
169,0.459172
170,-0.556959
171,-0.630373
172,-0.301627
173,0.0587271
174,-0.518243
175,-0.0801799
176,0.772211
177,0.384698
178,0.168847
179,1.14783
180,1.32392
181,1.24897
182,0.351404
183,1.56582
184,0.836419
185,0.470189
186,0.794847
187,0.711801
188,0.798782
189,0.253327
190,0.420027
191,0.565702
192,0.983087
193,0.206184
194,-0.327198
195,-0.0290203
196,-0.365556
197,-0.682319
198,-0.0689369
199,0.416108
200,-0.0109292
201,0.314135
202,0.839358
203,0.856648
204,1.10708
205,1.27229
206,0.811645
207,0.835108
208,0.665022
209,0.321415
210,3.75987
211,1.7944
212,-1.23146
213,0.962311
214,1.81134
215,1.84815
216,2.80371
217,4.75688
218,5.47994
219,4.55148
220,4.52592
221,4.48313
222,4.79422
223,5.93951
224,4.96434
225,3.5312
226,4.40676
227,5.79717
228,6.91982
229,6.9403
230,7.61129
231,6.3079
232,5.1772
233,6.50365
234,8.07826
235,8.41936
236,8.49265
237,9.117
238,10.1773
239,12.1618
240,12.3544
241,11.5429
242,11.3971
243,11.0543
244,10.9149
245,12.0681
246,11.5409
247,11.8756
248,12.5717
249,12.7748
250,11.3625
251,10.0076
252,10.4617
253,11.6466
254,11.0164
255,11.016
256,10.0945
257,9.84896
258,10.9076
259,11.2991
260,10.8727
261,10.4441
262,10.3265
263,9.6279
264,9.2767
265,9.91416
266,11.247
267,11.3068
268,10.4937
269,9.69046
270,9.02652
271,9.15245
272,11.0275
273,10.5978
274,10.0364
275,9.44695
276,9.49232
277,9.56917
278,9.18276
279,9.02232
280,10.1039
281,9.96154
282,8.70117
283,8.82539
284,8.92665
285,8.9437
286,8.53091
287,8.92018
288,9.17866
289,8.80943
290,8.38671
291,9.02023
292,8.41188
293,8.3586
294,8.08963
295,8.8754
296,8.83173
297,9.27104
298,9.02011
299,8.94284
300,7.50999
301,6.6877
302,7.67682
303,7.03304
304,7.82577
305,7.14166
306,6.88169
307,7.18443
308,7.47024
309,7.38941
310,8.0058
311,8.0405
312,7.787
313,7.86057
314,7.30347
315,6.63002
316,6.53546
317,7.08433
318,6.77722
319,7.29938
320,6.79672
321,6.73341
322,5.96549
323,5.86585
324,6.62521
325,6.89179
326,7.46406
327,7.08753
328,6.50567
329,7.07084
330,5.78408
331,5.60304
332,5.71781
333,4.4593
334,4.61844
335,5.0969
336,5.87024
337,5.83441
338,5.12238
339,4.86791
340,4.36144
341,4.86907
342,4.79549
343,5.52781
344,5.15912
345,4.76818
346,3.59225
347,3.53192
348,3.88528
349,3.46388
350,3.04462
351,4.73058
352,3.4638
353,2.19303
354,3.19034
355,3.67052
356,3.20383
357,2.86674
358,1.84563
359,2.09632
360,1.66007
361,0.420387
362,0.811325
363,1.14319
364,2.33491
365,0.917635
366,0.700111
367,1.00117
368,0.209554
369,1.70569
370,1.67759
371,1.64506
372,1.70313
373,1.00684
374,1.17507
375,2.4684
376,1.38234
377,2.5047
378,2.07981
379,2.15344
380,1.41852
381,1.64162
382,2.58242
383,1.66942
384,2.01825
385,1.94473
386,1.65154
387,1.67665
388,1.68349
389,1.89128
390,2.38056
391,2.2066
392,1.3466
393,0.986141
394,1.3284
395,1.18927
396,1.72581
397,1.59164
398,0.903605
399,1.68882
