0,-4.89151
1,-4.89151
2,-4.89151
3,-4.89151
4,-4.89151
5,-4.89151
6,-4.89151
7,-4.89151
8,-4.89151
9,-4.89151
10,-4.89151
11,-4.89151
12,-4.89151
13,-4.89151
14,-4.89151
15,-4.89151
16,-4.89151
17,-4.89151
18,-4.89151
19,-4.89151
20,-4.89151
21,-4.89151
22,-4.89151
23,-4.89151
24,-4.89151
25,-4.89151
26,-4.89151
27,-4.89151
28,-4.89151
29,-4.89151
30,-4.89151
31,-4.89151
32,-4.89151
33,-4.89151
34,-4.89151
35,-4.89151
36,-4.89151
37,-4.89151
38,-4.89151
39,-4.89151
40,-4.89151
41,-4.89151
42,-4.89151
43,-4.89151
44,-4.89151
45,-4.89151
46,-4.89151
47,-4.89151
48,-4.89151
49,-4.89151
50,-4.89151
51,-4.89151
52,-4.89151
53,-4.89151
54,-4.89151
55,-4.89151
56,-4.89151
57,-4.89151
58,-4.89151
59,-4.89151
60,-4.89151
61,-4.89151
62,-4.89151
63,-4.89151
64,-4.89151
65,-4.89151
66,-4.89151
67,-4.89151
68,-4.89151
69,-4.89151
70,-4.89151
71,-4.89151
72,-4.89151
73,-4.89151
74,-4.89151
75,-4.89151
76,-4.89151
77,-4.89151
78,-4.89151
79,-4.89151
80,-4.89151
81,-4.89151
82,-4.89151
83,-4.89151
84,-4.89151
85,-4.89151
86,-4.89151
87,-4.89151
88,-4.89151
89,-4.89151
90,-4.89151
91,-4.89151
92,-4.89151
93,-4.89151
94,-4.89151
95,-4.89151
96,-4.89151
97,-4.89151
98,-4.89151
99,-4.89151
100,-4.89151
101,-4.89151
102,-4.89151
103,-4.89151
104,-4.89151
105,-4.89151
106,-4.89151
107,-4.89151
108,-4.89151
109,-4.89151
110,-4.89151
111,-4.89151
112,-4.89151
113,-4.89151
114,-4.89151
115,-4.89151
116,-4.89151
117,-4.89151
118,-4.89151
119,-4.89151
120,-4.89151
121,-4.89151
122,-4.89151
123,-4.89151
124,-4.89151
125,-4.89151
126,-4.89151
127,-4.89151
128,-4.89151
129,-4.89151
130,-4.89151
131,-4.89151
132,-4.89151
133,-4.89151
134,-4.89151
135,-4.89151
136,-4.89151
137,-4.89151
138,-4.89151
139,-4.89151
140,-4.89151
141,-4.89151
142,-4.89151
143,-4.89151
144,-4.89151
145,-4.89151
146,-4.89151
147,-4.89151
148,-4.89151
149,-4.89151
150,-4.89151
151,-4.89151
152,-4.89151
153,-4.89151
154,-4.89151
155,-4.89151
156,-4.89151
157,-4.89151
158,-4.89151
159,-4.89151
160,-4.89151
161,-4.89151
162,-4.89151
163,-4.89151
164,-4.89151
165,-4.89151
166,-4.89151
167,-4.89151
168,-4.89151
169,-4.89151
170,-4.89151
171,-4.89151
172,-4.89151
173,-4.89151
174,-4.89151
175,-4.89151
176,-4.89151
177,-4.89151
178,-4.89151
179,-4.89151
180,-4.89151
181,-4.89151
182,-4.89151
183,-4.89151
184,-4.89151
185,-4.89151
186,-4.89151
187,-4.89151
188,-4.89151
189,-4.89151
190,-4.89151
191,-4.89151
192,-4.89151
193,-4.89151
194,-4.89151
195,-4.89151
196,-4.89151
197,-4.89151
198,-4.89151
199,-4.89151
200,-4.89151
201,-4.89151
202,-4.89151
203,-4.89151
204,-4.89151
205,-4.89151
206,-4.89151
207,-4.89151
208,-4.89151
209,-4.89151
210,-4.89151
211,-4.89151
212,-4.89151
213,-4.89151
214,-4.89151
215,-4.89151
216,-4.89151
217,-4.89151
218,-4.89151
219,-4.89151
220,-4.89151
221,-4.89151
222,-4.89151
223,-4.89151
224,-4.89151
225,-4.89151
226,-4.89151
227,-4.89151
228,-4.89151
229,-4.89151
230,-4.89151
231,-4.89151
232,-4.89151
233,-4.89151
234,-4.89151
235,-4.89151
236,-4.89151
237,-4.89151
238,-4.89151
239,-4.89151
240,-4.89151
241,-4.89151
242,-4.89151
243,-4.89151
244,-4.89151
245,-4.89151
246,-4.89151
247,-4.89151
248,-4.89151
249,-4.89151
250,-4.89151
251,-4.89151
252,-4.89151
253,-4.89151
254,-4.89151
255,-4.89151
256,-4.89151
257,-4.89151
258,-4.89151
259,-4.89151
260,-4.89151
261,-4.89151
262,-4.89151
263,-4.89151
264,-4.89151
265,-4.89151
266,-4.89151
267,-4.89151
268,-4.89151
269,-4.89151
270,-4.89151
271,-4.89151
272,-4.89151
273,-4.89151
274,-4.89151
275,-4.89151
276,-4.89151
277,-4.89151
278,-4.89151
279,-4.89151
280,-4.89151
281,-4.89151
282,-4.89151
283,-4.89151
284,-4.89151
285,-4.89151
286,-4.89151
287,-4.89151
288,-4.89151
289,-4.89151
290,-4.89151
291,-4.89151
292,-4.89151
293,-4.89151
294,-4.89151
295,-4.89151
296,-4.89151
297,-4.89151
298,-4.89151
299,-4.89151
300,-4.89151
301,-4.89151
302,-4.89151
303,-4.89151
304,-4.89151
305,-4.89151
306,-4.89151
307,-4.89151
308,-4.89151
309,-4.89151
310,-4.89151
311,-4.89151
312,-4.89151
313,-4.89151
314,-4.89151
315,-4.89151
316,-4.89151
317,-4.89151
318,-4.89151
319,-4.89151
320,-4.89151
321,-4.89151
322,-4.89151
323,-4.89151
324,-4.89151
325,-4.89151
326,-4.89151
327,-4.89151
328,-4.89151
329,-4.89151
330,-4.89151
331,-4.89151
332,-4.89151
333,-4.89151
334,-4.89151
335,-4.89151
336,-4.89151
337,-4.89151
338,-4.89151
339,-4.89151
340,-4.89151
341,-4.89151
342,-4.89151
343,-4.89151
344,-4.89151
345,-4.89151
346,-4.89151
347,-4.89151
348,-4.89151
349,-4.89151
350,-4.89151
351,-4.89151
352,-4.89151
353,-4.89151
354,-4.89151
355,-4.89151
356,-4.89151
357,-4.89151
358,-4.89151
359,-4.89151
360,-4.89151
361,-4.89151
362,-4.89151
363,-4.89151
364,-4.89151
365,-4.89151
366,-4.89151
367,-4.89151
368,-4.89151
369,-4.89151
370,-4.89151
371,-4.89151
372,-4.89151
373,-4.89151
374,-4.89151
375,-4.89151
376,-4.89151
377,-4.89151
378,-4.89151
379,-4.89151
380,-4.89151
381,-4.89151
382,-4.89151
383,-4.89151
384,-4.89151
385,-4.89151
386,-4.89151
387,-4.89151
388,-4.89151
389,-4.89151
390,-4.89151
391,-4.89151
392,-4.89151
393,-4.89151
394,-4.89151
395,-4.89151
396,-4.89151
397,-4.89151
398,-4.89151
399,-4.89151
400,-4.89151
401,-4.89151
402,-4.89151
403,-4.89151
404,-4.89151
405,-4.89151
406,-4.89151
407,-4.89151
408,-4.89151
409,-4.89151
410,-4.89151
411,-4.89151
412,-4.89151
413,-4.89151
414,-4.89151
